id,condition,time,Delta,Theta,Alpha,Beta,Gamma,Sum
27,art,107,1900.0,4274.0,13027.0,13216.0,6064.0,45
27,art,108,2260.0,18799.0,8608.0,7687.0,5595.0,45
27,art,109,24363.0,16112.0,33512.0,12564.0,7017.0,45
27,art,110,39039.0,19393.0,24324.0,16593.0,8210.0,45
27,art,111,37899.0,16176.0,17070.0,17183.0,5389.0,45
27,art,112,6415.0,4153.0,31025.0,15493.0,5835.0,45
27,art,113,216822.0,239541.0,70153.0,13834.0,7676.0,45
27,art,114,255467.0,7769.0,4749.0,3603.0,1929.0,45
27,art,115,24943.0,58335.0,61240.0,19860.0,7043.0,45
27,art,116,11413.0,20194.0,13696.0,19929.0,4003.0,45
27,art,117,10508.0,9125.0,21119.0,10888.0,10012.0,45
27,art,118,9115.0,10001.0,30939.0,15191.0,4855.0,45
27,art,119,33851.0,68813.0,25957.0,21326.0,11769.0,45
27,art,120,29305.0,57000.0,34499.0,16705.0,5667.0,45
27,art,121,6228.0,8757.0,20172.0,17469.0,4622.0,45
27,art,122,1101719.0,129126.0,14740.0,28144.0,2430.0,45
27,art,123,379120.0,45906.0,57511.0,25073.0,7074.0,45
27,art,124,60181.0,16949.0,41376.0,14176.0,13188.0,45
27,art,125,220630.0,34293.0,25078.0,15613.0,10116.0,45
27,art,126,292173.0,181589.0,107144.0,13987.0,7229.0,45
27,art,127,566012.0,138546.0,108134.0,60514.0,15118.0,45
27,art,128,134865.0,52573.0,13927.0,4439.0,2688.0,45
27,art,129,131662.0,5889.0,42637.0,16046.0,4123.0,45
27,art,130,1451.0,18771.0,8455.0,13753.0,4611.0,45
27,art,131,9446.0,30457.0,21151.0,17344.0,8911.0,45
27,art,132,1135837.0,176362.0,35594.0,27896.0,4720.0,45
27,art,133,30567.0,27880.0,39571.0,11413.0,6315.0,45
27,art,134,83937.0,107178.0,67030.0,29594.0,4266.0,45
27,art,135,29015.0,36083.0,53956.0,14014.0,6956.0,45
27,art,136,142940.0,130009.0,56640.0,15604.0,13597.0,45
27,art,137,349511.0,99740.0,28398.0,17810.0,24621.0,45
27,art,138,314245.0,237516.0,21033.0,14892.0,6346.0,45
27,art,139,36797.0,14801.0,32270.0,17769.0,12713.0,45
27,art,140,61589.0,15799.0,8504.0,15521.0,8018.0,45
27,art,141,11491.0,13181.0,10187.0,9974.0,9587.0,45
27,art,142,36925.0,32754.0,8836.0,11594.0,9652.0,45
27,art,143,281508.0,351774.0,53663.0,59774.0,18558.0,45
27,art,144,123149.0,7184.0,8024.0,5910.0,4316.0,45
27,art,145,52350.0,37852.0,11251.0,8091.0,1250.0,45
27,art,146,317607.0,19771.0,7916.0,8052.0,1778.0,45
27,art,147,64456.0,19569.0,8391.0,5841.0,1919.0,45
27,art,148,39054.0,15999.0,19262.0,16176.0,6330.0,45
27,art,149,237468.0,159586.0,30326.0,12263.0,7954.0,45
27,art,150,10055.0,10971.0,23171.0,9723.0,8376.0,45
27,art,151,8163.0,35327.0,10989.0,17046.0,4859.0,45
27,art,152,81487.0,150461.0,94510.0,23794.0,16980.0,45
27,art,153,80361.0,38686.0,20363.0,22986.0,15303.0,45
27,art,154,306036.0,106682.0,34068.0,14604.0,8018.0,45
27,art,155,56439.0,35449.0,29068.0,13046.0,8425.0,45
27,art,156,10981.0,12255.0,28367.0,22517.0,13727.0,45
27,art,157,1147342.0,175797.0,63041.0,17832.0,10057.0,45
27,art,158,153282.0,37387.0,51110.0,14780.0,8026.0,45
27,art,159,20631.0,21106.0,24335.0,14038.0,7279.0,45
27,art,160,955.0,18807.0,20057.0,11549.0,6360.0,45
27,art,161,27961.0,7095.0,20927.0,9140.0,7735.0,45
27,art,162,9127.0,19617.0,8421.0,14843.0,7017.0,45
27,art,163,376891.0,22013.0,82249.0,13470.0,11520.0,45
27,art,164,13168.0,74293.0,75885.0,20558.0,25403.0,45
27,art,165,130632.0,204907.0,27515.0,18934.0,9132.0,45
27,art,166,6274.0,13093.0,8656.0,9536.0,4595.0,45
27,art,167,321494.0,57168.0,19801.0,18511.0,8357.0,45
27,art,168,21357.0,10577.0,41095.0,15825.0,4347.0,45
27,art,169,149524.0,30872.0,10195.0,22057.0,9818.0,45
27,art,170,115391.0,41149.0,13109.0,10274.0,21711.0,45
27,art,171,18486.0,3819.0,49999.0,11755.0,13765.0,45
27,art,172,56258.0,33497.0,44438.0,26703.0,20792.0,45
27,art,173,84480.0,69597.0,81444.0,27254.0,12244.0,45
27,art,174,600396.0,105104.0,139413.0,38373.0,10944.0,45
27,art,175,10367.0,16139.0,26317.0,16281.0,9617.0,45
27,art,176,5590.0,9995.0,7933.0,14239.0,3891.0,45
27,art,177,174466.0,24687.0,7664.0,5930.0,1882.0,45
27,art,178,165507.0,32089.0,12263.0,6151.0,1905.0,45
27,art,179,144011.0,8802.0,34919.0,14091.0,7073.0,45
27,art,180,369466.0,34450.0,20752.0,14404.0,6282.0,45
27,art,181,224785.0,239722.0,83419.0,19386.0,4614.0,45
27,art,182,254040.0,17577.0,38580.0,19176.0,11075.0,45
27,art,183,240442.0,50551.0,8452.0,7492.0,6793.0,45
27,art,184,21474.0,25080.0,47195.0,21254.0,5046.0,45
27,art,185,30984.0,74958.0,12281.0,11697.0,7515.0,45
27,art,186,178789.0,13454.0,9178.0,2676.0,1962.0,45
27,art,187,225876.0,136461.0,33630.0,19084.0,7919.0,45
27,art,188,543450.0,154451.0,61627.0,83185.0,12621.0,45
27,art,189,51650.0,29495.0,91106.0,31735.0,17728.0,45
27,art,190,15937.0,18472.0,40685.0,42541.0,9117.0,45
27,art,191,12456.0,8109.0,16652.0,20622.0,8574.0,45
27,art,192,21741.0,9665.0,12013.0,11999.0,12926.0,45
27,art,193,1687.0,17566.0,22217.0,21434.0,3247.0,45
27,art,194,24449.0,14099.0,39189.0,11755.0,4187.0,45
27,art,195,24179.0,8611.0,24340.0,11282.0,7342.0,45
27,art,196,13676.0,18406.0,11811.0,12707.0,5947.0,45
27,art,197,13639.0,6226.0,13858.0,11972.0,6817.0,45
27,art,198,11110.0,16863.0,10300.0,16202.0,8583.0,45
27,art,199,31256.0,5466.0,21666.0,11548.0,5865.0,45
27,art,200,97080.0,72521.0,59112.0,18495.0,6052.0,45
27,art,201,1984054.0,209076.0,73019.0,20509.0,6374.0,45
27,art,202,446504.0,17774.0,12607.0,19247.0,8208.0,45
27,art,203,24131.0,32846.0,35943.0,12792.0,8212.0,45
27,art,204,1843.0,1560.0,28635.0,12444.0,6224.0,45
27,art,205,12781.0,16770.0,16608.0,15684.0,6516.0,45
27,art,206,299654.0,56617.0,8808.0,3370.0,2967.0,45
27,art,207,145583.0,81535.0,26790.0,10764.0,10379.0,45
27,art,208,2429.0,16054.0,18543.0,9163.0,9901.0,45
27,art,209,78269.0,55683.0,10519.0,13620.0,9117.0,45
27,art,210,34839.0,103349.0,38105.0,10040.0,7412.0,45
27,art,211,44084.0,15554.0,32703.0,21676.0,5743.0,45
27,art,212,37621.0,9191.0,9617.0,18575.0,10617.0,45
27,art,213,294780.0,122417.0,36663.0,26596.0,16468.0,45
27,art,214,54849.0,24400.0,40216.0,19461.0,20249.0,45
27,art,215,20047.0,26245.0,39159.0,19155.0,5824.0,45
27,art,216,72539.0,17800.0,22428.0,12066.0,4563.0,45
27,art,217,28707.0,17528.0,27779.0,44883.0,5346.0,45
27,art,218,75332.0,26667.0,10818.0,4663.0,1952.0,45
27,art,219,22761.0,6677.0,8248.0,9283.0,8264.0,45
27,art,220,275752.0,41655.0,7598.0,3796.0,1027.0,45
27,art,221,12896.0,13043.0,12801.0,14523.0,11763.0,45
27,art,222,31093.0,54997.0,47453.0,14598.0,7279.0,45
27,art,223,55334.0,12901.0,27834.0,10750.0,4352.0,45
27,art,224,188156.0,117640.0,31759.0,25778.0,7041.0,45
27,art,225,34578.0,37476.0,29478.0,12146.0,6330.0,45
27,art,226,105879.0,46736.0,25271.0,15459.0,7094.0,45
27,art,227,107544.0,33024.0,21529.0,12041.0,3046.0,45
27,art,228,591366.0,139039.0,50801.0,11257.0,14464.0,45
27,art,229,174681.0,14652.0,20135.0,13744.0,7055.0,45
27,art,230,92530.0,18680.0,26375.0,52979.0,9272.0,45
27,art,231,208016.0,25223.0,28024.0,3659.0,2152.0,45
27,art,232,50882.0,17572.0,17651.0,17968.0,5043.0,45
27,art,233,102447.0,27870.0,25335.0,16875.0,8585.0,45
27,art,234,135450.0,28588.0,12885.0,16068.0,5844.0,45
27,art,235,219576.0,143321.0,33098.0,14204.0,3937.0,45
27,art,236,11984.0,9181.0,13793.0,7832.0,5539.0,45
27,art,237,23472.0,10848.0,27800.0,18108.0,3678.0,45
27,art,238,18339.0,17135.0,24197.0,11309.0,6534.0,45
27,art,239,276488.0,86335.0,4649.0,3171.0,1845.0,45
27,art,240,53029.0,23135.0,14594.0,26533.0,8902.0,45
27,easy,1,171186.0,13674.0,6059.0,8974.0,2465.0,37
27,easy,2,336715.0,26420.0,40723.0,19697.0,11157.0,37
27,easy,3,185855.0,27676.0,16045.0,8018.0,4396.0,37
27,easy,4,29841.0,51020.0,39677.0,18222.0,6495.0,37
27,easy,5,65357.0,57586.0,16285.0,14018.0,6938.0,37
27,easy,6,37480.0,64633.0,67834.0,11034.0,5991.0,37
27,easy,7,115640.0,30776.0,12330.0,3734.0,1073.0,37
27,easy,8,139484.0,59476.0,59377.0,11275.0,6781.0,37
27,easy,9,668838.0,105409.0,93857.0,33836.0,10074.0,37
27,easy,10,54312.0,12462.0,12056.0,3017.0,1651.0,37
27,easy,11,94431.0,33335.0,3790.0,883.0,602.0,37
27,easy,12,59528.0,38371.0,24099.0,10008.0,6284.0,37
27,easy,13,103867.0,76235.0,48344.0,27813.0,7773.0,37
27,easy,14,17602.0,33815.0,22060.0,15155.0,4613.0,37
27,easy,15,2599.0,22588.0,17233.0,8642.0,4916.0,37
27,easy,16,312862.0,152802.0,62125.0,30294.0,4414.0,37
27,easy,17,65455.0,96217.0,49065.0,17443.0,5000.0,37
27,easy,18,7617.0,30502.0,22972.0,26867.0,7438.0,37
27,easy,19,8434.0,23644.0,18194.0,9115.0,7406.0,37
27,easy,20,34055.0,32618.0,20600.0,19346.0,8046.0,37
27,easy,21,186840.0,37679.0,12235.0,12266.0,7817.0,37
27,easy,22,647259.0,125401.0,72320.0,17592.0,8534.0,37
27,easy,23,403605.0,15522.0,13789.0,11181.0,1329.0,37
27,easy,24,103253.0,64663.0,11598.0,9736.0,6651.0,37
27,easy,25,279976.0,60135.0,32314.0,29572.0,12531.0,37
27,easy,26,706949.0,627561.0,55384.0,89206.0,67788.0,37
27,easy,27,783729.0,175688.0,20920.0,32026.0,16918.0,37
27,easy,28,333187.0,135435.0,98400.0,128745.0,7958.0,37
27,easy,29,819384.0,67352.0,52323.0,46233.0,19219.0,37
27,easy,30,261890.0,24805.0,9177.0,3842.0,1883.0,37
27,easy,31,380288.0,90250.0,34130.0,17414.0,4041.0,37
27,easy,32,56438.0,33539.0,70963.0,11907.0,12825.0,37
27,easy,33,257127.0,200463.0,53649.0,59547.0,13765.0,37
27,easy,34,147062.0,15257.0,20284.0,2757.0,1527.0,37
27,easy,35,39961.0,53304.0,44581.0,10029.0,3495.0,37
27,easy,36,9064.0,5942.0,6094.0,8715.0,3866.0,37
27,easy,37,256388.0,107100.0,23491.0,10278.0,3609.0,37
27,easy,38,10159.0,10451.0,14549.0,8520.0,6526.0,37
27,easy,39,197058.0,84285.0,12355.0,4846.0,777.0,37
27,easy,40,43566.0,39231.0,43100.0,11186.0,3759.0,37
27,easy,41,76586.0,21832.0,8192.0,8786.0,2084.0,37
27,easy,42,56484.0,153874.0,26180.0,13489.0,7924.0,37
27,easy,43,284797.0,60975.0,15026.0,4181.0,1720.0,37
27,easy,44,307278.0,9605.0,7163.0,5113.0,977.0,37
27,easy,45,206813.0,53092.0,44672.0,7320.0,4417.0,37
27,easy,46,10279.0,18169.0,11682.0,15760.0,5414.0,37
27,easy,47,18104.0,12491.0,20578.0,15873.0,4920.0,37
27,easy,48,557548.0,167788.0,62165.0,11492.0,5755.0,37
27,easy,49,16969.0,15289.0,38987.0,10449.0,2538.0,37
27,easy,50,102976.0,63589.0,17237.0,9529.0,6183.0,37
27,easy,51,42304.0,13264.0,5315.0,1822.0,1582.0,37
27,easy,52,13128.0,13186.0,3420.0,7671.0,3307.0,37
27,easy,53,232895.0,71638.0,60670.0,28697.0,3908.0,37
27,easy,54,6547.0,14638.0,35901.0,11479.0,3248.0,37
27,easy,55,36475.0,57543.0,33532.0,9825.0,4652.0,37
27,easy,56,13719.0,9858.0,43491.0,6101.0,4090.0,37
27,easy,57,10527.0,45296.0,23951.0,10374.0,4249.0,37
27,easy,58,21190.0,8619.0,23011.0,6245.0,3182.0,37
27,easy,59,59836.0,63663.0,49085.0,8746.0,5751.0,37
27,easy,60,27939.0,10553.0,16917.0,15252.0,4506.0,37
27,easy,61,46103.0,52420.0,22638.0,18571.0,5182.0,37
27,easy,62,111542.0,132958.0,76864.0,16670.0,5054.0,37
27,easy,63,45200.0,28717.0,14721.0,17250.0,4535.0,37
27,easy,64,131253.0,116555.0,70041.0,7273.0,4613.0,37
27,easy,65,694943.0,103644.0,27486.0,19822.0,5364.0,37
27,easy,66,16739.0,14738.0,28138.0,8678.0,3005.0,37
27,easy,67,188943.0,74152.0,10474.0,5523.0,2365.0,37
27,easy,68,134571.0,190599.0,48307.0,22944.0,8642.0,37
27,easy,69,208555.0,83600.0,10052.0,5122.0,953.0,37
27,easy,70,729328.0,105920.0,50248.0,38985.0,5054.0,37
27,easy,71,46226.0,67258.0,50334.0,13770.0,6142.0,37
27,easy,72,17606.0,18640.0,17184.0,10632.0,3265.0,37
27,easy,73,156098.0,137287.0,39233.0,13533.0,3712.0,37
27,easy,74,1147940.0,131126.0,70733.0,31190.0,11565.0,37
27,easy,75,45845.0,84792.0,41232.0,19495.0,4652.0,37
27,easy,76,257981.0,372001.0,75009.0,13438.0,7670.0,37
27,easy,77,193768.0,57116.0,21780.0,4767.0,1491.0,37
27,easy,78,583150.0,50294.0,37660.0,10098.0,4175.0,37
27,easy,79,20773.0,49344.0,38444.0,17356.0,6650.0,37
27,easy,80,142462.0,37040.0,26879.0,11557.0,3423.0,37
27,easy,81,21453.0,13354.0,7343.0,14523.0,6676.0,37
27,easy,82,44036.0,26229.0,36452.0,12755.0,3007.0,37
27,easy,83,69054.0,65179.0,40078.0,25075.0,6199.0,37
27,easy,84,499466.0,153180.0,90341.0,37048.0,9114.0,37
27,easy,85,6278.0,13885.0,32841.0,22866.0,6863.0,37
27,easy,86,670088.0,132113.0,42878.0,23339.0,7209.0,37
27,easy,87,19893.0,19637.0,11791.0,13021.0,3744.0,37
27,easy,88,2150.0,6335.0,9688.0,8753.0,6165.0,37
27,easy,89,195359.0,6379.0,7707.0,6083.0,684.0,37
27,easy,90,110322.0,41640.0,28021.0,5877.0,4011.0,37
27,easy,91,105253.0,111287.0,33288.0,20675.0,6018.0,37
27,easy,92,541838.0,50769.0,25210.0,6178.0,4760.0,37
27,easy,93,152369.0,128600.0,55177.0,15791.0,4173.0,37
27,easy,94,105471.0,21485.0,50758.0,5653.0,4795.0,37
27,easy,95,29588.0,24011.0,51309.0,24745.0,2687.0,37
27,easy,96,162612.0,57791.0,29815.0,10769.0,5013.0,37
27,easy,97,79272.0,72855.0,32755.0,18518.0,5599.0,37
27,easy,98,55674.0,23237.0,41507.0,15041.0,3773.0,37
27,easy,99,556431.0,52360.0,20921.0,13494.0,5884.0,37
27,easy,100,36542.0,27439.0,57249.0,7151.0,4448.0,37
27,easy,101,32460.0,10719.0,4507.0,8688.0,4778.0,37
27,easy,102,35486.0,14147.0,17195.0,7390.0,1877.0,37
27,easy,103,19283.0,17247.0,11961.0,8899.0,3911.0,37
27,easy,104,24129.0,17370.0,7624.0,12551.0,4174.0,37
27,easy,105,95495.0,32555.0,6943.0,13556.0,5851.0,37
27,easy,106,11223.0,18107.0,11038.0,6835.0,2375.0,37
27,easy,107,11134.0,9041.0,9973.0,8710.0,6649.0,37
27,easy,108,2843.0,10906.0,12449.0,8296.0,7492.0,37
27,easy,109,10714.0,12790.0,5953.0,12815.0,2584.0,37
27,easy,110,4777.0,12733.0,13080.0,6465.0,3368.0,37
27,easy,111,9340.0,96560.0,10325.0,12043.0,4796.0,37
27,easy,112,58545.0,147319.0,67854.0,18407.0,3284.0,37
27,easy,113,241342.0,81137.0,34044.0,11161.0,9632.0,37
27,easy,114,6774.0,14871.0,19268.0,5039.0,4542.0,37
27,easy,115,76558.0,37737.0,12889.0,7490.0,5199.0,37
27,easy,116,168211.0,143428.0,38498.0,10758.0,6808.0,37
27,easy,117,82025.0,24326.0,4405.0,7417.0,4098.0,37
27,easy,118,280202.0,40705.0,9219.0,7404.0,1903.0,37
27,easy,119,39004.0,19687.0,40965.0,7435.0,9060.0,37
27,easy,120,177464.0,10016.0,15635.0,5505.0,3155.0,37
27,easy,121,154148.0,23708.0,9519.0,14812.0,3939.0,37
27,easy,122,107312.0,31750.0,21155.0,14033.0,4853.0,37
27,easy,123,122779.0,30648.0,14685.0,4047.0,1606.0,37
27,easy,124,50200.0,18887.0,34320.0,9216.0,4974.0,37
27,easy,125,197000.0,32286.0,5607.0,2584.0,523.0,37
27,easy,126,14175.0,24103.0,18901.0,8583.0,2258.0,37
27,easy,127,14282.0,48221.0,7765.0,5555.0,4652.0,37
27,easy,128,16282.0,18535.0,15585.0,9073.0,3249.0,37
27,easy,129,108118.0,52236.0,36864.0,15411.0,9157.0,37
27,easy,130,8379.0,19594.0,22598.0,7058.0,3041.0,37
27,easy,131,264411.0,67742.0,9316.0,6147.0,1297.0,37
27,easy,132,104176.0,16872.0,7815.0,4132.0,1058.0,37
27,easy,133,56336.0,38778.0,13812.0,12867.0,5295.0,37
27,easy,134,680459.0,149160.0,142888.0,19174.0,3437.0,37
27,easy,135,431522.0,118619.0,31515.0,13286.0,5551.0,37
27,easy,136,254593.0,43283.0,17681.0,37286.0,9973.0,37
27,easy,137,152426.0,51198.0,28569.0,18984.0,7901.0,37
27,easy,138,497806.0,145653.0,82722.0,24927.0,10617.0,37
27,easy,139,238586.0,65334.0,40201.0,24447.0,5842.0,37
27,easy,140,64942.0,56487.0,69035.0,33482.0,9175.0,37
27,easy,141,3418.0,6895.0,6689.0,13814.0,4648.0,37
27,easy,142,379163.0,138982.0,54191.0,21104.0,9501.0,37
27,easy,143,513555.0,124629.0,31711.0,20121.0,5628.0,37
27,easy,144,191947.0,38341.0,25700.0,14166.0,3721.0,37
